parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,,mlog10p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsmpd1 ,1264,poororalhealth_sev,,0.02,0.04588647,5017,0.34044943,7.30E-01,-0.07,0.11,0.05,0.00003418,0,0.90333151,0,0,,0.13667714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zwfikkn2 ,1452,poororalhealth_sev,,0.02,0.04545505,4979,0.33840542,7.40E-01,-0.07,0.1,0.05,0.00003418,0,0.90446617,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zl1cam ,806,poororalhealth_sev,,0.02,0.04524843,5004,0.33668473,7.40E-01,-0.07,0.1,0.05,0.00003418,0,0.90472656,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zitgb1 ,765,poororalhealth_sev,,0.02,0.04535578,4974,0.3362811,7.40E-01,-0.07,0.1,0.05,0.00003418,0,0.90472656,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zklk10 ,790,poororalhealth_sev,,0.02,0.04662108,4978,0.33531185,7.40E-01,-0.08,0.11,0.05,0.00003418,0,0.90472656,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zitgav ,764,poororalhealth_sev,,-0.01,0.04429058,5019,-0.33484341,7.40E-01,-0.1,0.07,0.05,0.00003418,0,0.90472656,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztek ,1332,poororalhealth_sev,,-0.02,0.04644838,5004,-0.33276815,7.40E-01,-0.11,0.08,0.05,0.00003418,0,0.90528377,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpsg1 ,1112,poororalhealth_sev,,0.02,0.04610526,4957,0.33260153,7.40E-01,-0.08,0.11,0.05,0.00003418,0,0.90528377,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdkk3 ,426,poororalhealth_sev,,0.01,0.04407303,5052,0.33003141,7.40E-01,-0.07,0.1,0.05,0.00003418,0,0.90586299,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlpo ,844,poororalhealth_sev,,0.02,0.0471762,4801,0.32968924,7.40E-01,-0.08,0.11,0.05,0.00003418,0,0.90586299,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfurin ,566,poororalhealth_sev,,0.01,0.04294955,5004,0.32951559,7.40E-01,-0.07,0.1,0.05,0.00003418,0,0.90586299,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zchac2 ,286,poororalhealth_sev,,0.02,0.04671994,4886,0.3263949,7.40E-01,-0.08,0.11,0.05,0.00003418,0,0.90777466,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpdgfra ,1037,poororalhealth_sev,,0.01,0.04583684,4997,0.32580414,7.40E-01,-0.07,0.1,0.05,0.00003418,0,0.90777466,0,0,,0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zltbp3 ,856,poororalhealth_sev,,0.01,0.0452022,4886,0.32405019,7.50E-01,-0.07,0.1,0.05,0.00003418,0,0.90812713,0,0,,0.124938737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zadamts13 ,20,poororalhealth_sev,,-0.01,0.04587603,5052,-0.32378165,7.50E-01,-0.1,0.08,0.05,0.00003418,0,0.90812713,0,0,,0.124938737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zncam2 ,947,poororalhealth_sev,,0.01,0.04563357,4978,0.31855478,7.50E-01,-0.07,0.1,0.05,0.00003418,0,0.91218903,0,0,,0.124938737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znrcam ,984,poororalhealth_sev,,-0.01,0.04641096,4997,-0.31489248,7.50E-01,-0.11,0.08,0.05,0.00003418,0,0.91408578,0,0,,0.124938737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfcrlb ,530,poororalhealth_sev,,0.01,0.04657166,4886,0.31485291,7.50E-01,-0.08,0.11,0.05,0.00003418,0,0.91408578,0,0,,0.124938737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zapbb1ip ,76,poororalhealth_sev,,0.01,0.04544329,4963,0.31352643,7.50E-01,-0.07,0.1,0.05,0.00003418,0,0.91454959,0,0,,0.124938737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zctsc ,378,poororalhealth_sev,,0.01,0.04584304,4959,0.31257517,7.50E-01,-0.08,0.1,0.05,0.00003418,0,0.91466783,0,0,,0.124938737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsod2 ,1271,poororalhealth_sev,,0.01,0.04512788,4978,0.31092573,7.60E-01,-0.07,0.1,0.05,0.00003418,0,0.91542878,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmapt ,878,poororalhealth_sev,,0.01,0.04742003,4883,0.3081185,7.60E-01,-0.08,0.11,0.05,0.00003418,0,0.91725539,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zstambp ,1297,poororalhealth_sev,,0.01,0.04650472,4951,0.30690055,7.60E-01,-0.08,0.11,0.05,0.00003418,0,0.91761776,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zst3gal1 ,1295,poororalhealth_sev,,0.01,0.04523274,4963,0.30477387,7.60E-01,-0.07,0.1,0.05,0.00003418,0,0.91788197,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvegfc ,1429,poororalhealth_sev,,0.01,0.04635738,5004,0.30466182,7.60E-01,-0.08,0.11,0.05,0.00003418,0,0.91788197,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zakt1s1 ,46,poororalhealth_sev,,0.01,0.04676801,4883,0.30357721,7.60E-01,-0.08,0.11,0.05,0.00003418,0,0.91788197,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zeif4ebp1 ,469,poororalhealth_sev,,0.01,0.04556973,4997,0.30331809,7.60E-01,-0.08,0.1,0.05,0.00003418,0,0.91788197,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zc19orf12 ,138,poororalhealth_sev,,-0.01,0.04541053,4883,-0.30202728,7.60E-01,-0.1,0.08,0.05,0.00003418,0,0.91799783,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpxn ,1136,poororalhealth_sev,,-0.01,0.04657656,4883,-0.30143053,7.60E-01,-0.11,0.08,0.05,0.00003418,0,0.91799783,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpla2g7 ,1061,poororalhealth_sev,,-0.01,0.04332137,4978,-0.30029969,7.60E-01,-0.1,0.07,0.05,0.00003418,0,0.91799783,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmme ,912,poororalhealth_sev,,-0.01,0.04398126,4963,-0.29922264,7.60E-01,-0.1,0.07,0.05,0.00003418,0,0.91799783,0,0,,0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlypd1 ,866,poororalhealth_sev,,0.01,0.04744776,4883,0.29856651,7.70E-01,-0.08,0.11,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcope ,338,poororalhealth_sev,,-0.01,0.04744032,4883,-0.2978067,7.70E-01,-0.11,0.08,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zadamts16 ,22,poororalhealth_sev,,0.01,0.04521428,4897,0.29713431,7.70E-01,-0.08,0.1,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znt5e ,990,poororalhealth_sev,,-0.01,0.04566783,5004,-0.29455973,7.70E-01,-0.1,0.08,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztfpi2 ,1337,poororalhealth_sev,,0.01,0.04479578,4982,0.29347204,7.70E-01,-0.07,0.1,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvim ,1431,poororalhealth_sev,,0.01,0.04711442,4897,0.29195584,7.70E-01,-0.08,0.11,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrangap1 ,1145,poororalhealth_sev,,0.01,0.04692955,4886,0.29157477,7.70E-01,-0.08,0.11,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zedil3 ,460,poororalhealth_sev,,-0.01,0.04623704,4897,-0.29135459,7.70E-01,-0.1,0.08,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmia ,906,poororalhealth_sev,,-0.01,0.04633973,5004,-0.29132595,7.70E-01,-0.1,0.08,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zhpgds ,656,poororalhealth_sev,,0.01,0.04691801,4886,0.29115581,7.70E-01,-0.08,0.11,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvta1 ,1440,poororalhealth_sev,,0.01,0.04635033,5039,0.29082437,7.70E-01,-0.08,0.1,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcdnf ,264,poororalhealth_sev,,0.01,0.04521893,4963,0.289174,7.70E-01,-0.08,0.1,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zstx16 ,1305,poororalhealth_sev,,0.01,0.04695065,4886,0.28888745,7.70E-01,-0.08,0.11,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgsta3 ,626,poororalhealth_sev,,-0.01,0.04403669,4886,-0.28779725,7.70E-01,-0.1,0.07,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvat1 ,1425,poororalhealth_sev,,0.01,0.04646164,4963,0.28750514,7.70E-01,-0.08,0.1,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlgals3 ,826,poororalhealth_sev,,-0.01,0.04431376,5011,-0.28676286,7.70E-01,-0.1,0.07,0.05,0.00003418,0,0.91799783,0,0,,0.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdnph1 ,436,poororalhealth_sev,,0.01,0.04595806,4986,0.28554202,7.80E-01,-0.08,0.1,0.05,0.00003418,0,0.91836215,0,0,,0.107905397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil18rap ,717,poororalhealth_sev,,-0.01,0.04683243,4913,-0.28469715,7.80E-01,-0.11,0.08,0.05,0.00003418,0,0.91838543,0,0,,0.107905397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil10ra ,697,poororalhealth_sev,,-0.01,0.04693963,4901,-0.28203065,7.80E-01,-0.11,0.08,0.05,0.00003418,0,0.92006014,0,0,,0.107905397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgrap2 ,620,poororalhealth_sev,,0.01,0.04623175,4997,0.28008299,7.80E-01,-0.08,0.1,0.05,0.00003418,0,0.92104398,0,0,,0.107905397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zspink4 ,1279,poororalhealth_sev,,-0.01,0.04582996,4976,-0.27930432,7.80E-01,-0.1,0.08,0.05,0.00003418,0,0.92104398,0,0,,0.107905397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcxadr ,388,poororalhealth_sev,,-0.01,0.04617808,4976,-0.27765862,7.80E-01,-0.1,0.08,0.05,0.00003418,0,0.92105177,0,0,,0.107905397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zparp1 ,1024,poororalhealth_sev,,0.01,0.04581674,4976,0.27765516,7.80E-01,-0.08,0.1,0.05,0.00003418,0,0.92105177,0,0,,0.107905397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmtpn ,933,poororalhealth_sev,,0.01,0.04716953,4897,0.27505113,7.80E-01,-0.08,0.11,0.05,0.00003418,0,0.92266599,0,0,,0.107905397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztcl1b ,1328,poororalhealth_sev,,-0.01,0.0471554,4897,-0.27086966,7.90E-01,-0.11,0.08,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmstn ,932,poororalhealth_sev,,0.01,0.04209062,4897,0.26755593,7.90E-01,-0.07,0.09,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zanxa5 ,73,poororalhealth_sev,,-0.01,0.04723708,4869,-0.26473305,7.90E-01,-0.11,0.08,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zhs6st1 ,658,poororalhealth_sev,,0.01,0.04613515,5019,0.26472257,7.90E-01,-0.08,0.1,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znid2 ,967,poororalhealth_sev,,-0.01,0.04667678,4978,-0.26440978,7.90E-01,-0.1,0.08,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpltp ,1068,poororalhealth_sev,,-0.01,0.04409382,5041,-0.26390639,7.90E-01,-0.1,0.07,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfas ,516,poororalhealth_sev,,-0.01,0.04305597,5040,-0.26305842,7.90E-01,-0.1,0.07,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccl4 ,191,poororalhealth_sev,,0.01,0.04577815,4981,0.26300098,7.90E-01,-0.08,0.1,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpecam1 ,1043,poororalhealth_sev,,-0.01,0.04659431,4978,-0.26143785,7.90E-01,-0.1,0.08,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmif ,908,poororalhealth_sev,,0.01,0.04647815,4971,0.26108043,7.90E-01,-0.08,0.1,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztp53inp1 ,1394,poororalhealth_sev,,-0.01,0.04705486,4897,-0.26106188,7.90E-01,-0.1,0.08,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zinhbc ,750,poororalhealth_sev,,-0.01,0.04367169,4978,-0.26101566,7.90E-01,-0.1,0.07,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil5ra ,741,poororalhealth_sev,,0.01,0.04644589,4976,0.26062036,7.90E-01,-0.08,0.1,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd33 ,225,poororalhealth_sev,,0.01,0.04654968,5004,0.26026643,7.90E-01,-0.08,0.1,0.05,0.00003418,0,0.92540482,0,0,,0.102372909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlap3 ,814,poororalhealth_sev,,0.01,0.0465084,4901,0.25970564,8.00E-01,-0.08,0.1,0.05,0.00003418,0,0.92540482,0,0,,0.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztlr3 ,1360,poororalhealth_sev,,-0.01,0.04622975,5036,-0.25639038,8.00E-01,-0.1,0.08,0.05,0.00003418,0,0.92619026,0,0,,0.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znme3 ,969,poororalhealth_sev,,0.01,0.04668299,4979,0.2561899,8.00E-01,-0.08,0.1,0.05,0.00003418,0,0.92619026,0,0,,0.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zclc ,298,poororalhealth_sev,,-0.01,0.04613468,4971,-0.25569656,8.00E-01,-0.1,0.08,0.05,0.00003418,0,0.92619026,0,0,,0.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zece1 ,457,poororalhealth_sev,,0.01,0.04736317,4883,0.25555025,8.00E-01,-0.08,0.1,0.05,0.00003418,0,0.92619026,0,0,,0.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zqpct ,1138,poororalhealth_sev,,0.01,0.04616511,4977,0.25050064,8.00E-01,-0.08,0.1,0.05,0.00003418,0,0.92968376,0,0,,0.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zoxt ,1013,poororalhealth_sev,,0.01,0.04406643,5039,0.2500085,8.00E-01,-0.08,0.1,0.05,0.00003418,0,0.92968376,0,0,,0.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zserpina12 ,1213,poororalhealth_sev,,0.01,0.04600614,4855,0.24849267,8.00E-01,-0.08,0.1,0.05,0.00003418,0,0.92987312,0,0,,0.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zhmox2 ,652,poororalhealth_sev,,0.01,0.04610978,4883,0.24815408,8.00E-01,-0.08,0.1,0.05,0.00003418,0,0.92987312,0,0,,0.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmsra ,931,poororalhealth_sev,,0.01,0.04625474,5004,0.24458329,8.10E-01,-0.08,0.1,0.05,0.00003418,0,0.9323156,0,0,,0.091514981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zflt3 ,551,poororalhealth_sev,,0.01,0.04628859,4886,0.24298143,8.10E-01,-0.08,0.1,0.05,0.00003418,0,0.9323156,0,0,,0.091514981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrabgap1l ,1143,poororalhealth_sev,,-0.01,0.04639055,4901,-0.24295641,8.10E-01,-0.1,0.08,0.05,0.00003418,0,0.9323156,0,0,,0.091514981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcdhr5 ,261,poororalhealth_sev,,0.01,0.0451255,4997,0.24123906,8.10E-01,-0.08,0.1,0.05,0.00003418,0,0.9331147,0,0,,0.091514981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zciapin1 ,295,poororalhealth_sev,,0.01,0.0462412,5004,0.24030622,8.10E-01,-0.08,0.1,0.05,0.00003418,0,0.93321281,0,0,,0.091514981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zhgs ,646,poororalhealth_sev,,0.01,0.04664503,4886,0.23802754,8.10E-01,-0.08,0.1,0.05,0.00003418,0,0.93403718,0,0,,0.091514981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zselp ,1205,poororalhealth_sev,,0.01,0.04574734,4995,0.23773652,8.10E-01,-0.08,0.1,0.05,0.00003418,0,0.93403718,0,0,,0.091514981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zitga11 ,760,poororalhealth_sev,,0.01,0.04596251,4976,0.23661615,8.10E-01,-0.08,0.1,0.05,0.00003418,0,0.93430229,0,0,,0.091514981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd58 ,235,poororalhealth_sev,,0.01,0.04672036,4963,0.23319491,8.20E-01,-0.08,0.1,0.05,0.00003418,0,0.9366182,0,0,,0.086186148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdpep2 ,439,poororalhealth_sev,,-0.01,0.04664268,4963,-0.23178779,8.20E-01,-0.1,0.08,0.05,0.00003418,0,0.93713745,0,0,,0.086186148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zqdpr ,1137,poororalhealth_sev,,0.01,0.04542815,4977,0.22661504,8.20E-01,-0.08,0.1,0.05,0.00003418,0,0.94046454,0,0,,0.086186148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgalnt2 ,575,poororalhealth_sev,,0.01,0.04529113,5019,0.22640248,8.20E-01,-0.08,0.1,0.05,0.00003418,0,0.94046454,0,0,,0.086186148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztnfsf11 ,1385,poororalhealth_sev,,-0.01,0.04607916,4976,-0.22552259,8.20E-01,-0.1,0.08,0.05,0.00003418,0,0.94051212,0,0,,0.086186148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zssb ,1292,poororalhealth_sev,,-0.01,0.04745201,4883,-0.2228435,8.20E-01,-0.1,0.08,0.05,0.00003418,0,0.94062016,0,0,,0.086186148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zacy1 ,13,poororalhealth_sev,,-0.01,0.04006651,4997,-0.22266981,8.20E-01,-0.09,0.07,0.05,0.00003418,0,0.94062016,0,0,,0.086186148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zeng ,474,poororalhealth_sev,,0.01,0.04610504,5052,0.22223876,8.20E-01,-0.08,0.1,0.05,0.00003418,0,0.94062016,0,0,,0.086186148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zigfbp2 ,686,poororalhealth_sev,,-0.01,0.04178738,5047,-0.22209598,8.20E-01,-0.09,0.07,0.05,0.00003418,0,0.94062016,0,0,,0.086186148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zscly ,1199,poororalhealth_sev,,0.01,0.04249643,5013,0.22036414,8.30E-01,-0.07,0.09,0.05,0.00003418,0,0.94142458,0,0,,0.080921908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znptxr ,982,poororalhealth_sev,,-0.01,0.0460749,4997,-0.21841625,8.30E-01,-0.1,0.08,0.05,0.00003418,0,0.94242008,0,0,,0.080921908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdpt ,444,poororalhealth_sev,,-0.01,0.04226388,5052,-0.21691419,8.30E-01,-0.09,0.07,0.05,0.00003418,0,0.94301903,0,0,,0.080921908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgh2 ,597,poororalhealth_sev,,-0.01,0.04681793,4886,-0.21608299,8.30E-01,-0.1,0.08,0.05,0.00003418,0,0.94302304,0,0,,0.080921908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcfc1 ,283,poororalhealth_sev,,-0.01,0.04687745,4886,-0.2143392,8.30E-01,-0.1,0.08,0.05,0.00003418,0,0.94377868,0,0,,0.080921908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znfatc3 ,963,poororalhealth_sev,,-0.01,0.04651889,4901,-0.21201312,8.30E-01,-0.1,0.08,0.05,0.00003418,0,0.94377868,0,0,,0.080921908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
